STARTIME,Start Time,TRIPTIME,Mode_Group,Mode,Mode2,STOPS,Number of Stops
915,1900-01-00 15:15,45,Vehicle Passenger,Car,Car,1,1
570,1900-01-00 9:30,75,Vehicle Passenger,Car,Car,1,1
915,1900-01-00 15:15,45,Vehicle Passenger,Car,Car,1,1
570,1900-01-00 9:30,75,Vehicle Passenger,Car,Car,1,1
915,1900-01-00 15:15,45,Vehicle Passenger,Car,Car,1,1
570,1900-01-00 9:30,75,Vehicle Passenger,Car,Car,1,1
915,1900-01-00 15:15,45,Vehicle Passenger,Car,Car,1,1
570,1900-01-00 9:30,75,Vehicle Passenger,Car,Car,1,1
915,1900-01-00 15:15,45,Vehicle Passenger,Car,Car,1,1
635,1900-01-00 10:35,10,Vehicle Driver,Car,Car,1,1
730,1900-01-00 12:10,10,Vehicle Driver,Car,Car,1,1
810,1900-01-00 13:30,10,Vehicle Driver,Car,Car,1,1
600,1900-01-00 10:00,60,Vehicle Passenger,Car,Car,1,1
720,1900-01-00 12:00,60,Vehicle Passenger,Car,Car,1,1
600,1900-01-00 10:00,60,Vehicle Passenger,Car,Car,1,1
720,1900-01-00 12:00,60,Vehicle Passenger,Car,Car,1,1
780,1900-01-00 13:00,15,Vehicle Driver,Car,Car,1,1
1020,1900-01-00 17:00,15,Vehicle Driver,Car,Car,1,1
930,1900-01-00 15:30,150,Vehicle Driver,Car,Car,1,1
660,1900-01-00 11:00,30,Vehicle Driver,Car,Car,1,1
900,1900-01-00 15:00,30,Vehicle Driver,Car,Car,1,1
660,1900-01-00 11:00,30,Vehicle Passenger,Car,Car,1,1
900,1900-01-00 15:00,30,Vehicle Passenger,Car,Car,1,1
660,1900-01-00 11:00,30,Vehicle Passenger,Car,Car,1,1
900,1900-01-00 15:00,30,Vehicle Passenger,Car,Car,1,1
660,1900-01-00 11:00,30,Vehicle Passenger,Car,Car,1,1
900,1900-01-00 15:00,30,Vehicle Passenger,Car,Car,1,1
660,1900-01-00 11:00,65,Vehicle Passenger,Car,Car,1,1
930,1900-01-00 15:30,165,Vehicle Passenger,Car,Car,1,1
660,1900-01-00 11:00,65,Vehicle Passenger,Car,Car,1,1
930,1900-01-00 15:30,165,Vehicle Passenger,Car,Car,1,1
670,1900-01-00 11:10,65,Vehicle Passenger,Car,Car,1,1
915,1900-01-00 15:15,45,Vehicle Passenger,Car,Car,1,1
1155,1900-01-00 19:15,30,Vehicle Driver,Car,Car,1,1
670,1900-01-00 11:10,65,Vehicle Driver,Car,Car,1,1
915,1900-01-00 15:15,45,Vehicle Passenger,Car,Car,1,1
1155,1900-01-00 19:15,30,Vehicle Driver,Car,Car,1,1
1186,1900-01-00 19:46,14,Vehicle Driver,Car,Car,1,1
1390,1900-01-00 23:10,10,Vehicle Driver,Car,Car,1,1
630,1900-01-00 10:30,20,Vehicle Passenger,Car,Car,1,1
900,1900-01-00 15:00,20,Vehicle Passenger,Car,Car,1,1
630,1900-01-00 10:30,20,Vehicle Driver,Car,Car,1,1
630,1900-01-00 10:30,20,Vehicle Driver,Car,Car,1,1
900,1900-01-00 15:00,20,Vehicle Driver,Car,Car,1,1
510,1900-01-00 8:30,6,Vehicle Driver,Car,Car,1,1
570,1900-01-00 9:30,5,Vehicle Driver,Car,Car,1,1
760,1900-01-00 12:40,15,Vehicle Passenger,Car,Car,1,1
740,1900-01-00 12:20,15,Vehicle Driver,Car,Car,1,1
930,1900-01-00 15:30,15,Vehicle Driver,Car,Car,1,1
600,1900-01-00 10:00,15,Bicycle,Bicycle,Bicycle,1,1
630,1900-01-00 10:30,90,Bicycle,Bicycle,Bicycle,1,1
735,1900-01-00 12:15,30,Bicycle,Bicycle,Bicycle,1,1
795,1900-01-00 13:15,40,Bicycle,Bicycle,Bicycle,1,1
1050,1900-01-00 17:30,40,Vehicle Passenger,Car,Car,1,1
1290,1900-01-00 21:30,40,Vehicle Passenger,Car,Car,1,1
1050,1900-01-00 17:30,40,Vehicle Driver,Car,Car,1,1
1290,1900-01-00 21:30,40,Vehicle Driver,Car,Car,1,1
675,1900-01-00 11:15,30,Vehicle Passenger,Car,Car,1,1
845,1900-01-00 14:05,35,Vehicle Passenger,Car,Car,1,1
1050,1900-01-00 17:30,40,Vehicle Passenger,Car,Car,1,1
1290,1900-01-00 21:30,40,Vehicle Passenger,Car,Car,1,1
735,1900-01-00 12:15,30,Bicycle,Bicycle,Bicycle,1,1
795,1900-01-00 13:15,40,Bicycle,Bicycle,Bicycle,1,1
1050,1900-01-00 17:30,40,Vehicle Passenger,Car,Car,1,1
1290,1900-01-00 21:30,40,Vehicle Passenger,Car,Car,1,1
705,1900-01-00 11:45,20,Vehicle Driver,Car,Car,1,1
790,1900-01-00 13:10,8,Vehicle Driver,Car,Car,1,1
705,1900-01-00 11:45,20,Vehicle Passenger,Car,Car,1,1
790,1900-01-00 13:10,8,Vehicle Passenger,Car,Car,1,1
1110,1900-01-00 18:30,5,Vehicle Driver,Car,Car,1,1
1355,1900-01-00 22:35,2,Vehicle Driver,Car,Car,1,1
1110,1900-01-00 18:30,5,Vehicle Driver,Car,Car,1,1
1355,1900-01-00 22:35,2,Vehicle Driver,Car,Car,1,1
810,1900-01-00 13:30,10,Vehicle Driver,Car,Car,1,1
1070,1900-01-00 17:50,10,Vehicle Driver,Car,Car,1,1
810,1900-01-00 13:30,10,Vehicle Passenger,Car,Car,1,1
1070,1900-01-00 17:50,10,Vehicle Passenger,Car,Car,1,1
570,1900-01-00 9:30,20,Vehicle Driver,Car,Car,1,1
725,1900-01-00 12:05,5,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,5,Walking,Walking,Walking,1,1
720,1900-01-00 12:00,5,Walking,Walking,Walking,1,1
660,1900-01-00 11:00,35,Vehicle Driver,Car,Car,1,1
975,1900-01-00 16:15,47,Vehicle Driver,Car,Car,1,1
660,1900-01-00 11:00,35,Vehicle Passenger,Car,Car,1,1
975,1900-01-00 16:15,47,Vehicle Passenger,Car,Car,1,1
660,1900-01-00 11:00,35,Vehicle Passenger,Car,Car,1,1
975,1900-01-00 16:15,47,Vehicle Passenger,Car,Car,1,1
480,1900-01-00 8:00,10,Walking,Walking,Walking,1,1
780,1900-01-00 13:00,10,Walking,Walking,Walking,1,1
1150,1900-01-00 19:10,5,Vehicle Driver,Car,Car,1,1
1210,1900-01-00 20:10,20,Vehicle Driver,Car,Car,1,1
730,1900-01-00 12:10,3,Walking,Walking,Walking,1,1
480,1900-01-00 8:00,15,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,30,Vehicle Driver,Car,Car,1,1
570,1900-01-00 9:30,10,Walking,Walking,Walking,1,1
765,1900-01-00 12:45,10,Walking,Walking,Walking,1,1
510,1900-01-00 8:30,10,Vehicle Driver,Car,Car,1,1
600,1900-01-00 10:00,30,Vehicle Driver,Car,Car,1,1
870,1900-01-00 14:30,30,Vehicle Driver,Car,Car,1,1
690,1900-01-00 11:30,40,Vehicle Driver,Car,Car,1,1
870,1900-01-00 14:30,45,Vehicle Driver,Car,Car,1,1
545,1900-01-00 9:05,5,Vehicle Driver,Car,Car,1,1
640,1900-01-00 10:40,10,Vehicle Driver,Car,Car,1,1
780,1900-01-00 13:00,30,Vehicle Driver,Car,Car,1,1
880,1900-01-00 14:40,35,Vehicle Driver,Car,Car,1,1
850,1900-01-00 14:10,15,Vehicle Driver,Car,Car,1,1
990,1900-01-00 16:30,10,Vehicle Driver,Car,Car,1,1
850,1900-01-00 14:10,15,Vehicle Driver,Car,Car,1,1
990,1900-01-00 16:30,10,Vehicle Passenger,Car,Car,1,1
1110,1900-01-00 18:30,25,Vehicle Passenger,Car,Car,1,1
390,1900-01-00 6:30,40,Vehicle Driver,Car,Car,1,1
1110,1900-01-00 18:30,25,Vehicle Passenger,Car,Car,1,1
840,1900-01-00 14:00,20,Walking,Walking,Walking,1,1
1020,1900-01-00 17:00,20,Walking,Walking,Walking,1,1
840,1900-01-00 14:00,20,Walking,Walking,Walking,1,1
1020,1900-01-00 17:00,20,Walking,Walking,Walking,1,1
1140,1900-01-00 19:00,5,Walking,Walking,Walking,1,1
1380,1900-01-00 23:00,5,Walking,Walking,Walking,1,1
1140,1900-01-00 19:00,5,Walking,Walking,Walking,1,1
1380,1900-01-00 23:00,5,Walking,Walking,Walking,1,1
1080,1900-01-00 18:00,5,Walking,Walking,Walking,1,1
1120,1900-01-00 18:40,5,Walking,Walking,Walking,1,1
603,1900-01-00 10:03,2,Walking,Walking,Walking,1,1
600,1900-01-00 10:00,5,Tram,Tram,PT,3,3+
645,1900-01-00 10:45,15,Tram,Tram,PT,3,3+
1115,1900-01-00 18:35,10,Walking,Walking,Walking,1,1
600,1900-01-00 10:00,20,Vehicle Passenger,Car,Car,1,1
840,1900-01-00 14:00,10,Walking,Walking,Walking,1,1
855,1900-01-00 14:15,10,Walking,Walking,Walking,1,1
1320,1900-01-00 22:00,10,Bicycle,Bicycle,Bicycle,1,1
1345,1900-01-00 22:25,15,Bicycle,Bicycle,Bicycle,1,1
870,1900-01-00 14:30,15,Walking,Walking,Walking,1,1
1025,1900-01-00 17:05,54,Vehicle Driver,Car,Car,1,1
1185,1900-01-00 19:45,10,Walking,Walking,Walking,1,1
1240,1900-01-00 20:40,15,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,30,Tram,Tram,PT,3,3+
1170,1900-01-00 19:30,20,Tram,Tram,PT,3,3+
1050,1900-01-00 17:30,30,Tram,Tram,PT,3,3+
1170,1900-01-00 19:30,20,Tram,Tram,PT,3,3+
1050,1900-01-00 17:30,30,Tram,Tram,PT,3,3+
1170,1900-01-00 19:30,20,Tram,Tram,PT,3,3+
1050,1900-01-00 17:30,30,Tram,Tram,PT,3,3+
1170,1900-01-00 19:30,20,Tram,Tram,PT,3,3+
540,1900-01-00 9:00,5,Vehicle Driver,Car,Car,1,1
595,1900-01-00 9:55,5,Vehicle Driver,Car,Car,1,1
480,1900-01-00 8:00,3,Vehicle Driver,Car,Car,1,1
590,1900-01-00 9:50,15,Vehicle Driver,Car,Car,1,1
690,1900-01-00 11:30,20,Walking,Walking,Walking,1,1
840,1900-01-00 14:00,15,Walking,Walking,Walking,1,1
1035,1900-01-00 17:15,5,Vehicle Driver,Car,Car,1,1
1005,1900-01-00 16:45,18,Vehicle Driver,Car,Car,1,1
1140,1900-01-00 19:00,15,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,5,Vehicle Driver,Car,Car,1,1
745,1900-01-00 12:25,5,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,5,Vehicle Passenger,Car,Car,1,1
745,1900-01-00 12:25,5,Vehicle Passenger,Car,Car,1,1
720,1900-01-00 12:00,5,Vehicle Passenger,Car,Car,1,1
745,1900-01-00 12:25,5,Vehicle Passenger,Car,Car,1,1
775,1900-01-00 12:55,40,Vehicle Passenger,Car,Car,1,1
970,1900-01-00 16:10,30,Vehicle Passenger,Car,Car,1,1
690,1900-01-00 11:30,10,Vehicle Driver,Car,Car,1,1
1080,1900-01-00 18:00,10,Walking,Walking,Walking,1,1
1180,1900-01-00 19:40,10,Walking,Walking,Walking,1,1
810,1900-01-00 13:30,15,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,15,Vehicle Driver,Car,Car,1,1
810,1900-01-00 13:30,15,Vehicle Passenger,Car,Car,1,1
840,1900-01-00 14:00,15,Vehicle Driver,Car,Car,1,1
630,1900-01-00 10:30,5,Walking,Walking,Walking,1,1
675,1900-01-00 11:15,5,Walking,Walking,Walking,1,1
775,1900-01-00 12:55,5,Walking,Walking,Walking,1,1
885,1900-01-00 14:45,5,Walking,Walking,Walking,1,1
720,1900-01-00 12:00,20,Vehicle Driver,Car,Car,1,1
870,1900-01-00 14:30,15,Vehicle Driver,Car,Car,1,1
560,1900-01-00 9:20,40,Vehicle Driver,Car,Car,1,1
1020,1900-01-00 17:00,60,Vehicle Driver,Car,Car,1,1
1110,1900-01-00 18:30,30,Bicycle,Bicycle,Bicycle,1,1
1170,1900-01-00 19:30,30,Bicycle,Bicycle,Bicycle,1,1
600,1900-01-00 10:00,20,Vehicle Driver,Car,Car,1,1
660,1900-01-00 11:00,5,Vehicle Driver,Car,Car,1,1
568,1900-01-00 9:28,2,Vehicle Passenger,Car,Car,1,1
690,1900-01-00 11:30,10,Vehicle Passenger,Car,Car,1,1
765,1900-01-00 12:45,15,Vehicle Passenger,Car,Car,1,1
720,1900-01-00 12:00,6,Walking,Walking,Walking,1,1
387,1900-01-00 6:27,44,Tram,Tram,PT,3,3+
750,1900-01-00 12:30,15,Vehicle Driver,Car,Car,1,1
930,1900-01-00 15:30,30,Vehicle Driver,Car,Car,1,1
505,1900-01-00 8:25,30,Vehicle Driver,Car,Car,1,1
660,1900-01-00 11:00,15,Vehicle Passenger,Car,Car,1,1
960,1900-01-00 16:00,50,Vehicle Passenger,Car,Car,1,1
1230,1900-01-00 20:30,25,Vehicle Driver,Car,Car,1,1
540,1900-01-00 9:00,15,Vehicle Passenger,Car,Car,1,1
750,1900-01-00 12:30,15,Vehicle Passenger,Car,Car,1,1
540,1900-01-00 9:00,15,Vehicle Passenger,Car,Car,1,1
750,1900-01-00 12:30,15,Vehicle Passenger,Car,Car,1,1
690,1900-01-00 11:30,5,Walking,Walking,Walking,1,1
690,1900-01-00 11:30,5,Walking,Walking,Walking,1,1
615,1900-01-00 10:15,2,Walking,Walking,Walking,1,1
480,1900-01-00 8:00,120,Vehicle Driver,Car,Car,1,1
1020,1900-01-00 17:00,120,Vehicle Driver,Car,Car,1,1
980,1900-01-00 16:20,30,Walking,Walking,Walking,1,1
1160,1900-01-00 19:20,20,Walking,Walking,Walking,1,1
1035,1900-01-00 17:15,15,Vehicle Passenger,Car,Car,1,1
1280,1900-01-00 21:20,10,Vehicle Passenger,Car,Car,1,1
765,1900-01-00 12:45,5,Walking,Walking,Walking,1,1
1110,1900-01-00 18:30,50,Vehicle Driver,Car,Car,1,1
1320,1900-01-00 22:00,30,Vehicle Driver,Car,Car,1,1
1140,1900-01-00 19:00,15,Vehicle Driver,Car,Car,1,1
1260,1900-01-00 21:00,15,Vehicle Driver,Car,Car,1,1
1155,1900-01-00 19:15,25,Vehicle Driver,Car,Car,1,1
1215,1900-01-00 20:15,15,Vehicle Driver,Car,Car,1,1
1155,1900-01-00 19:15,15,Vehicle Driver,Car,Car,1,1
1215,1900-01-00 20:15,15,Vehicle Driver,Car,Car,1,1
420,1900-01-00 7:00,17,Vehicle Driver,Car,Car,1,1
570,1900-01-00 9:30,15,Walking,Walking,Walking,1,1
600,1900-01-00 10:00,15,Walking,Walking,Walking,1,1
570,1900-01-00 9:30,15,Walking,Walking,Walking,1,1
600,1900-01-00 10:00,15,Walking,Walking,Walking,1,1
900,1900-01-00 15:00,20,Walking,Walking,Walking,1,1
950,1900-01-00 15:50,10,Walking,Walking,Walking,1,1
640,1900-01-00 10:40,1,Walking,Walking,Walking,1,1
765,1900-01-00 12:45,5,Walking,Walking,Walking,1,1
1050,1900-01-00 17:30,25,Bicycle,Bicycle,Bicycle,1,1
1110,1900-01-00 18:30,10,Vehicle Driver,Car,Car,1,1
1200,1900-01-00 20:00,10,Vehicle Driver,Car,Car,1,1
1200,1900-01-00 20:00,10,Vehicle Passenger,Car,Car,1,1
1200,1900-01-00 20:00,10,Vehicle Passenger,Car,Car,1,1
585,1900-01-00 9:45,15,Walking,Walking,Walking,1,1
660,1900-01-00 11:00,10,Walking,Walking,Walking,1,1
585,1900-01-00 9:45,15,Walking,Walking,Walking,1,1
660,1900-01-00 11:00,10,Walking,Walking,Walking,1,1
662,1900-01-00 11:02,3,Vehicle Passenger,Car,Car,1,1
975,1900-01-00 16:15,15,Vehicle Passenger,Car,Car,1,1
795,1900-01-00 13:15,70,Train,Train,PT,3,3+
950,1900-01-00 15:50,55,Train,Train,PT,3,3+
745,1900-01-00 12:25,15,Vehicle Driver,Car,Car,1,1
990,1900-01-00 16:30,10,Vehicle Driver,Car,Car,1,1
965,1900-01-00 16:05,5,Walking,Walking,Walking,1,1
980,1900-01-00 16:20,10,Walking,Walking,Walking,1,1
780,1900-01-00 13:00,30,Vehicle Driver,Car,Car,1,1
870,1900-01-00 14:30,30,Vehicle Driver,Car,Car,1,1
780,1900-01-00 13:00,30,Vehicle Passenger,Car,Car,1,1
870,1900-01-00 14:30,30,Vehicle Passenger,Car,Car,1,1
855,1900-01-00 14:15,45,Vehicle Driver,Car,Car,1,1
930,1900-01-00 15:30,45,Vehicle Driver,Car,Car,1,1
690,1900-01-00 11:30,20,Vehicle Driver,Car,Car,1,1
735,1900-01-00 12:15,20,Vehicle Driver,Car,Car,1,1
1010,1900-01-00 16:50,10,Vehicle Driver,Car,Car,1,1
1110,1900-01-00 18:30,20,Vehicle Driver,Car,Car,1,1
860,1900-01-00 14:20,55,Vehicle Driver,Car,Car,1,1
1030,1900-01-00 17:10,35,Vehicle Driver,Car,Car,1,1
1155,1900-01-00 19:15,10,Vehicle Driver,Car,Car,1,1
860,1900-01-00 14:20,55,Vehicle Passenger,Car,Car,1,1
1030,1900-01-00 17:10,35,Vehicle Passenger,Car,Car,1,1
1155,1900-01-00 19:15,10,Vehicle Passenger,Car,Car,1,1
860,1900-01-00 14:20,55,Vehicle Passenger,Car,Car,1,1
1030,1900-01-00 17:10,35,Vehicle Passenger,Car,Car,1,1
1155,1900-01-00 19:15,10,Vehicle Passenger,Car,Car,1,1
810,1900-01-00 13:30,5,Walking,Walking,Walking,1,1
960,1900-01-00 16:00,5,Walking,Walking,Walking,1,1
1060,1900-01-00 17:40,10,Walking,Walking,Walking,1,1
750,1900-01-00 12:30,30,Walking,Walking,Walking,1,1
1080,1900-01-00 18:00,30,Walking,Walking,Walking,1,1
1170,1900-01-00 19:30,55,Train,Train,PT,3,3+
660,1900-01-00 11:00,10,Vehicle Driver,Car,Car,1,1
750,1900-01-00 12:30,10,Vehicle Driver,Car,Car,1,1
754,1900-01-00 12:34,5,Walking,Walking,Walking,1,1
1080,1900-01-00 18:00,50,Vehicle Driver,Car,Car,1,1
1290,1900-01-00 21:30,15,Vehicle Driver,Car,Car,1,1
1080,1900-01-00 18:00,50,Vehicle Passenger,Car,Car,1,1
1290,1900-01-00 21:30,15,Vehicle Passenger,Car,Car,1,1
660,1900-01-00 11:00,3,Vehicle Driver,Car,Car,1,1
810,1900-01-00 13:30,10,Vehicle Driver,Car,Car,1,1
792,1900-01-00 13:12,5,Walking,Walking,Walking,1,1
940,1900-01-00 15:40,7,Walking,Walking,Walking,1,1
1007,1900-01-00 16:47,8,Walking,Walking,Walking,1,1
940,1900-01-00 15:40,7,Walking,Walking,Walking,1,1
1007,1900-01-00 16:47,8,Walking,Walking,Walking,1,1
940,1900-01-00 15:40,7,Walking,Walking,Walking,1,1
1007,1900-01-00 16:47,8,Walking,Walking,Walking,1,1
280,1900-01-00 4:40,10,Vehicle Driver,Car,Car,1,1
915,1900-01-00 15:15,10,Vehicle Passenger,Car,Car,1,1
500,1900-01-00 8:20,20,Vehicle Driver,Car,Car,1,1
584,1900-01-00 9:44,6,Vehicle Driver,Car,Car,1,1
630,1900-01-00 10:30,5,Vehicle Driver,Car,Car,1,1
540,1900-01-00 9:00,15,Vehicle Driver,Car,Car,1,1
570,1900-01-00 9:30,15,Vehicle Driver,Car,Car,1,1
1020,1900-01-00 17:00,30,Vehicle Driver,Car,Car,1,1
1290,1900-01-00 21:30,15,Vehicle Driver,Car,Car,1,1
1120,1900-01-00 18:40,35,Vehicle Driver,Car,Car,1,1
1330,1900-01-00 22:10,30,Vehicle Driver,Car,Car,1,1
750,1900-01-00 12:30,10,Walking,Walking,Walking,1,1
1290,1900-01-00 21:30,10,Vehicle Driver,Car,Car,1,1
1440,1900-01-01 0:00,20,Vehicle Driver,Car,Car,1,1
1290,1900-01-00 21:30,10,Vehicle Passenger,Car,Car,1,1
1440,1900-01-01 0:00,20,Vehicle Passenger,Car,Car,1,1
750,1900-01-00 12:30,30,Vehicle Passenger,Car,Car,1,1
840,1900-01-00 14:00,45,Vehicle Driver,Car,Car,2,2
1130,1900-01-00 18:50,10,Vehicle Driver,Car,Car,1,1
1290,1900-01-00 21:30,10,Vehicle Driver,Car,Car,1,1
705,1900-01-00 11:45,5,Vehicle Driver,Car,Car,1,1
750,1900-01-00 12:30,3,Vehicle Driver,Car,Car,1,1
1130,1900-01-00 18:50,10,Vehicle Passenger,Car,Car,1,1
1290,1900-01-00 21:30,10,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,15,Walking,Walking,Walking,1,1
1200,1900-01-00 20:00,10,Walking,Walking,Walking,1,1
1110,1900-01-00 18:30,5,Vehicle Driver,Car,Car,1,1
1120,1900-01-00 18:40,5,Vehicle Driver,Car,Car,1,1
900,1900-01-00 15:00,40,Train,Train,PT,4,3+
1020,1900-01-00 17:00,20,Bus,Bus,PT,3,3+
1140,1900-01-00 19:00,5,Walking,Walking,Walking,1,1
1245,1900-01-00 20:45,5,Walking,Walking,Walking,1,1
1110,1900-01-00 18:30,5,Vehicle Passenger,Car,Car,1,1
1120,1900-01-00 18:40,5,Vehicle Passenger,Car,Car,1,1
630,1900-01-00 10:30,15,Vehicle Driver,Car,Car,1,1
870,1900-01-00 14:30,15,Vehicle Driver,Car,Car,1,1
330,1900-01-00 5:30,5,Vehicle Driver,Car,Car,1,1
950,1900-01-00 15:50,65,Train,Train,PT,3,3+
1200,1900-01-00 20:00,5,Vehicle Driver,Car,Car,1,1
1215,1900-01-00 20:15,35,Vehicle Driver,Car,Car,1,1
750,1900-01-00 12:30,5,Walking,Walking,Walking,1,1
780,1900-01-00 13:00,5,Walking,Walking,Walking,1,1
810,1900-01-00 13:30,30,Vehicle Driver,Car,Car,1,1
840,1900-01-00 14:00,5,Walking,Walking,Walking,1,1
890,1900-01-00 14:50,5,Walking,Walking,Walking,1,1
1080,1900-01-00 18:00,80,Tram,Tram,PT,4,3+
1350,1900-01-00 22:30,90,Tram,Tram,PT,4,3+
400,1900-01-00 6:40,10,Vehicle Driver,Car,Car,1,1
1185,1900-01-00 19:45,5,Vehicle Driver,Car,Car,1,1
1185,1900-01-00 19:45,5,Vehicle Passenger,Car,Car,1,1
1185,1900-01-00 19:45,5,Vehicle Passenger,Car,Car,1,1
630,1900-01-00 10:30,5,Walking,Walking,Walking,1,1
700,1900-01-00 11:40,15,Walking,Walking,Walking,1,1
532,1900-01-00 8:52,58,Vehicle Driver,Car,Car,1,1
940,1900-01-00 15:40,45,Vehicle Driver,Car,Car,1,1
490,1900-01-00 8:10,50,Vehicle Driver,Car,Car,1,1
540,1900-01-00 9:00,8,Walking,Walking,Walking,1,1
645,1900-01-00 10:45,5,Walking,Walking,Walking,1,1
840,1900-01-00 14:00,20,Vehicle Driver,Car,Car,1,1
885,1900-01-00 14:45,15,Vehicle Driver,Car,Car,1,1
780,1900-01-00 13:00,15,Walking,Walking,Walking,1,1
780,1900-01-00 13:00,15,Walking,Walking,Walking,1,1
1080,1900-01-00 18:00,10,Walking,Walking,Walking,1,1
1120,1900-01-00 18:40,10,Walking,Walking,Walking,1,1
1080,1900-01-00 18:00,10,Walking,Walking,Walking,1,1
1120,1900-01-00 18:40,10,Walking,Walking,Walking,1,1
1080,1900-01-00 18:00,10,Walking,Walking,Walking,1,1
1120,1900-01-00 18:40,10,Walking,Walking,Walking,1,1
690,1900-01-00 11:30,30,Vehicle Driver,Car,Car,1,1
795,1900-01-00 13:15,5,Walking,Walking,Walking,1,1
1080,1900-01-00 18:00,15,Walking,Walking,Walking,1,1
1230,1900-01-00 20:30,15,Walking,Walking,Walking,1,1
570,1900-01-00 9:30,40,Vehicle Driver,Car,Car,1,1
1000,1900-01-00 16:40,40,Vehicle Driver,Car,Car,1,1
380,1900-01-00 6:20,15,Vehicle Driver,Car,Car,1,1
940,1900-01-00 15:40,15,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,5,Vehicle Driver,Car,Car,1,1
1110,1900-01-00 18:30,15,Vehicle Driver,Car,Car,1,1
940,1900-01-00 15:40,15,Vehicle Passenger,Car,Car,1,1
860,1900-01-00 14:20,40,Vehicle Driver,Car,Car,1,1
900,1900-01-00 15:00,45,Vehicle Driver,Car,Car,1,1
470,1900-01-00 7:50,70,Vehicle Driver,Car,Car,1,1
480,1900-01-00 8:00,20,Vehicle Driver,Car,Car,1,1
720,1900-01-00 12:00,5,Walking,Walking,Walking,1,1
670,1900-01-00 11:10,10,Vehicle Driver,Car,Car,1,1
885,1900-01-00 14:45,45,Vehicle Driver,Car,Car,1,1
1050,1900-01-00 17:30,10,Walking,Walking,Walking,1,1
1080,1900-01-00 18:00,10,Walking,Walking,Walking,1,1
1245,1900-01-00 20:45,45,Vehicle Driver,Car,Car,1,1
660,1900-01-00 11:00,48,Train,Train,PT,4,3+
660,1900-01-00 11:00,10,Vehicle Driver,Car,Car,1,1
780,1900-01-00 13:00,10,Vehicle Driver,Car,Car,1,1
1140,1900-01-00 19:00,7,Vehicle Passenger,Car,Car,1,1
1350,1900-01-00 22:30,6,Vehicle Passenger,Car,Car,1,1
1140,1900-01-00 19:00,7,Vehicle Driver,Car,Car,1,1
1350,1900-01-00 22:30,6,Vehicle Driver,Car,Car,1,1
570,1900-01-00 9:30,35,Tram,Tram,PT,3,3+
870,1900-01-00 14:30,68,Tram,Tram,PT,4,3+
570,1900-01-00 9:30,35,Tram,Tram,PT,3,3+
870,1900-01-00 14:30,68,Tram,Tram,PT,4,3+
1110,1900-01-00 18:30,30,Tram,Tram,PT,3,3+
1305,1900-01-00 21:45,15,Vehicle Passenger,Car,Car,1,1
450,1900-01-00 7:30,100,Train,Train,PT,5,3+
790,1900-01-00 13:10,95,Train,Train,PT,5,3+
450,1900-01-00 7:30,100,Train,Train,PT,5,3+
790,1900-01-00 13:10,95,Train,Train,PT,5,3+
600,1900-01-00 10:00,30,Walking,Walking,Walking,1,1
720,1900-01-00 12:00,30,Walking,Walking,Walking,1,1
1105,1900-01-00 18:25,25,Vehicle Driver,Car,Car,1,1
1230,1900-01-00 20:30,25,Vehicle Driver,Car,Car,1,1
700,1900-01-00 11:40,25,Tram,Tram,PT,3,3+
1170,1900-01-00 19:30,5,Vehicle Driver,Car,Car,1,1
780,1900-01-00 13:00,10,Vehicle Driver,Car,Car,1,1
1095,1900-01-00 18:15,10,Walking,Walking,Walking,1,1
1230,1900-01-00 20:30,10,Vehicle Driver,Car,Car,1,1
1095,1900-01-00 18:15,10,Walking,Walking,Walking,1,1
1230,1900-01-00 20:30,10,Vehicle Passenger,Car,Car,1,1
780,1900-01-00 13:00,10,Vehicle Passenger,Car,Car,1,1
1095,1900-01-00 18:15,10,Walking,Walking,Walking,1,1
1230,1900-01-00 20:30,10,Vehicle Passenger,Car,Car,1,1
1060,1900-01-00 17:40,10,Vehicle Driver,Car,Car,1,1
1220,1900-01-00 20:20,10,Vehicle Driver,Car,Car,1,1
980,1900-01-00 16:20,10,Vehicle Driver,Car,Car,1,1
1075,1900-01-00 17:55,15,Vehicle Driver,Car,Car,1,1
980,1900-01-00 16:20,10,Vehicle Passenger,Car,Car,1,1
1075,1900-01-00 17:55,15,Vehicle Passenger,Car,Car,1,1
1350,1900-01-00 22:30,1,Walking,Walking,Walking,1,1
1380,1900-01-00 23:00,1,Walking,Walking,Walking,1,1
670,1900-01-00 11:10,100,Train,Train,PT,4,3+
900,1900-01-00 15:00,75,Train,Train,PT,5,3+
545,1900-01-00 9:05,30,Vehicle Driver,Car,Car,1,1
790,1900-01-00 13:10,20,Vehicle Passenger,Car,Car,1,1
840,1900-01-00 14:00,25,Vehicle Driver,Car,Car,1,1
735,1900-01-00 12:15,5,Walking,Walking,Walking,1,1
1110,1900-01-00 18:30,15,Vehicle Driver,Car,Car,1,1
